id_servidor,nome,pesquisador_qid,id_unidade,unidade,id_centro,centro,coordenador,internos,externos
5759388,Jonathan Mota Da Silva,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,2,1
5757177,Jonia Cybele Santos Lima,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,2
5760215,Jordana Cristina De Jesus,,7761,DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,1
5754275,Jordi Julia Casas,,4894,DEPARTAMENTO DE GEOFÍSICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,3,0,8
5758565,Jorge Carlos Lopes Bras Silva Pereira,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,1
26017,Jorge Dos Santos Cavalcanti,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,5,2
22723,Jorge Eduardo Lins Oliveira,,180,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,0,1
5757071,Jorge Estefano Santana de Souza,Q90164250,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,2
5758554,Jorge Lucio Costa De Medeiros Dantas,,427,DEPARTAMENTO DE MEDICINA INTEGRADA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
5761034,Jórissa Danilla Nascimento Aguiar,,4880,DEPARTAMENTO DE EDUCAÇÃO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,1,2
5757439,Jose Adailton Da Silva,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,0
22206,Jose Alfredo Ferreira Costa,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,2,1,2
5752676,Jose Altamiro Carrilho Mota Dos Santos,,5075,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,445,CENTRO DE TECNOLOGIA,0,0,1
17598,Jose Antonio De Morais Moreira,,4894,DEPARTAMENTO DE GEOFÍSICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,3
5755227,Jose Antonio Spineli Lindozo,,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",3,3,0
5756414,Jose Aparecido Moreira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6,5,4
25916,Jose Braz Diniz Filho,,123,DEPARTAMENTO DE GEOLOGIA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,2,0
5754362,Jose Clewton Do Nascimento,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,1,3,0
23717,José Daniel Diniz Melo,Q96148933,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,2
64310,Jose Dias Do Nascimento Junior,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,2,0
62382,Jose Diniz Junior,,12114,EBSERH - GERÊNCIA DE ENSINO E PESQUISA,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,2,5,0
18845,Jose Dos Santos Figueiredo,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,0,1
18769,Jose Geraldo De Melo,,123,DEPARTAMENTO DE GEOLOGIA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,1
5756384,Jose Glebson Vieira,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,1,3
5760256,José Gomes Ferreira,,1824,DEPARTAMENTO DE POLÍTICAS PÚBLICAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5753663,Jose Guilherme Da Silva Santa Rosa,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,4,0
5758350,Jose Hamilton Da Costa Filho,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,4
5753754,Jose Henrique Fernandez,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5755565,José Heriberto Oliveira do Nascimento,Q96148956,424,DEPARTAMENTO DE ENGENHARIA TÊXTIL,445,CENTRO DE TECNOLOGIA,1,6,3
5752227,Jose Hipolito Dantas Junior,,1440,EBSERH - DIVISÃO DE GESTÃO DE CUIDADO,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,0,1,0
21925,Jose Humberto De Araujo,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
63227,Jose Ivan De Medeiros,,424,DEPARTAMENTO DE ENGENHARIA TÊXTIL,445,CENTRO DE TECNOLOGIA,0,1,1
5752602,Jose Jailson De Almeida Junior,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,4,0
5752963,Jose Josemar De Oliveira Junior,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5752697,Joselio Maria Galvao De Araujo,,181,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,2,4
5752739,Joseli Soares Brazorotto,Q91605232,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,1,1
23671,Jose Luis Cardozo Fonseca,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,1
24923,Jose Luiz De Attayde,,8366,DEPARTAMENTO DE ECOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,1,1
5755772,Jose Luiz Ferreira,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,2,0
25090,Josenalde Barbosa De Oliveira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,1,4
5753656,Jose Neres Da Silva Filho,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,0,1,0
5757562,Josenildo Soares Bezerra,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
23157,Jose Orlando Ribeiro Rosario,,9750,DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,2,0
5755520,Jose Patrocinio Da Silva,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,1,1,0
22992,Jose Pereira De Melo,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,4,1
5759709,Jose Reinaldo Alves Picanco,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
17913,Jose Renan De Medeiros,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,3,0
18323,Jose Ricardo Lagreca De Sales Cabral,,427,DEPARTAMENTO DE MEDICINA INTEGRADA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
19582,Jose Verissimo Fernandes,,181,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,3,0
5758346,José Vilton Costa,Q60641706,7761,DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,2
16903,Jose Wilson De Paiva Macedo,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,2
5760928,Jose Yure Gomes Dos Santos,,234,CERES - DEPARTAMENTO DE GEOGRAFIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,2,1
5752269,Josibel Gomes De Oliveira Junior,,4894,DEPARTAMENTO DE GEOFÍSICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,4
5752240,Josinaldo Menezes Da Silva,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,3,0
25441,Josivan Gomes De Lima,,191,DEPARTAMENTO DE MEDICINA CLÍNICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,4
5753596,Josivania Marisa Dantas,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,1,0
5752589,Josué Vitor De Medeiros Júnior,,161,DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,1,1
74509,Jovanka Bittencourt Leite de Carvalho,Q89675205,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,5,0
5760488,Joyce Mariana Alves Barros,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,2,1
5752663,Juciano De Sousa Lacerda,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,3
5756804,Juciene Batista Felix Andrade,,5486,CERES - DEPARTAMENTO DE HISTÓRIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,2,1
18604,Jucimar Franca Vilar Lima,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,2,0
5754324,Judith Johanna Hoelzemann,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,0,2
5752290,Judney Cley Cavalcante,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,1,0
5760224,Juliana Bacelar De Araujo,,160,DEPARTAMENTO DE ECONOMIA - DEPEC,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,2,0
5758848,Juliana Delgado Tinoco,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,2,0,2
5759416,Juliana Déo Dias,Q64964988,180,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,1,2
5757412,Juliana De Souza Nunes,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,1
60520,Juliana Espada Lichston,,183,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA,440,CENTRO DE BIOCIÊNCIAS,3,1,2
5758533,Juliana Felipe Farias,,142,DEPARTAMENTO DE GEOGRAFIA/CCHLA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5753077,Juliana Fernandes Dos Santos Dametto,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,1
5758246,Juliana Fernandes Godoy,,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,0,1
5753582,Juliana Goncalves Melo,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,0,1
5760938,Juliana Kelly da Silva Maia,Q96148988,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,0,1
5753897,Juliana Lorensi Do Canto,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,1
5758764,Juliane Vargas Welter,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5758771,Julianne Pereira Dos Santos,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,0
5760226,Julia Rocha Araujo,,160,DEPARTAMENTO DE ECONOMIA - DEPEC,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,2,0
23828,Julie Antoinette Cavignac,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,0,2
5760475,Julio Cesar De Melo Colabardini,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,0
5757619,Julio Cesar Paulino De Melo,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,7,1
5753659,Júlio Cézar De Oliveira Freitas,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,7,3,10
25499,Julio Gomes Junior,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
5753859,Julliane Tamara Araújo de Melo Campos,Q56935434,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,4,5
22877,Jussara Melo De Cerqueira Maia,,1440,EBSERH - DIVISÃO DE GESTÃO DE CUIDADO,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,0,3,2
5753080,Kaline Melo De Souto Viana,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,9,1
5753553,Karilany Dantas Coutinho,,5205,DEPARTAMENTO DE ENGENHARIA BIOMEDICA,445,CENTRO DE TECNOLOGIA,0,2,4
5756408,Karina Cardoso Meira,Q89778028,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,3,0
5752671,Karina Carla De Paula Medeiros,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,4,0
5753340,Karina Patricia Vieira Da Cunha,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,1,2,0
5752873,Karina Ribeiro,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
26173,Karine Cavalcanti Mauricio De Sena Evangelista,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,4,2
5753678,Karinna Veríssimo Meira Taveira,Q89415539,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,2,0
5752993,Karla Danielly Da Silva Ribeiro Rodrigues,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,3,3
26147,Karla Morganna Pereira Pinto de Mendonça,Q91605593,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,11,16,0
5752470,Karla Patrícia Cardoso Amorim,Q81267645,191,DEPARTAMENTO DE MEDICINA CLÍNICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,1,0
5755925,Karla Susanna Correia Cavalcanti De Albuquerque,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,1,1,0
26301,Karla Suzanne Florentino da Silva Chaves Damasceno,Q92375482,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,2,0
5754623,Karliane Medeiros Ovidio Vale,,9726,DEPARTAMENTO DE COMPUTAÇÃO E TECNOLOGIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,0,1
5753026,Karoline Lins Camara Marinho De Souza,,84,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,0,1
5761031,Karolinne Souza Monteiro,Q92263590,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,5,0
5758343,Karyna Myrelly Oliveira Bezerra de Figueiredo Ribeiro,Q89541669,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,3,0
5753073,Karyne Dias Coutinho,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,1,0
5752662,Kassio Michell Gomes De Lima,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,4,5,3
5760988,Katherine Carrilho De Oliveira,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,0,0,1
2273348,Katia Aily Franco De Camargo,,5206,DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,1
25470,Katia Castanho Scortecci,,179,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA,440,CENTRO DE BIOCIÊNCIAS,6,5,5
5753618,Katia Nicolau Matsui,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,2,5,0
5753855,Kátia Regina Barros Ribeiro,Q96289704,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,5,0
5760304,Katia Regina Lopes Costa Freire,,4880,DEPARTAMENTO DE EDUCAÇÃO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,1,2
5752506,Katie Moraes De Almondes,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,3,0
5756475,Katiene Symone De Brito Pessoa Da Silva,,5967,DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,0,2,0
5753246,Katya Anaya Jacinto,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5754637,Kellen Carla Lima,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,6,1
5760234,Kelly Kaliane Rego Da Paz Rodrigues,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,8,0
5757623,Kelly Samara De Lira Mota,,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
25607,Kenia Beatriz Ferreira Maia,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
15524,Kenio Costa De Lima,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,9,2
5754299,Kerstin Erika Schmidt,,6026,INSTITUTO DO CÉREBRO,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,3,0
5752485,Kesia Karina De Oliveira Souto Silva,,424,DEPARTAMENTO DE ENGENHARIA TÊXTIL,445,CENTRO DE TECNOLOGIA,4,8,2
5753594,Kessya Dantas Diniz,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,5,0
5757559,Kisna Yasmin Andrade Alves,Q89779162,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
5757822,Kivia Pereira De Medeiros Faria,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,1,1
5757431,Klayton Galante Sousa,Q91452152,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,4,0
22870,Kleber Giovanni Luz,,200,DEPARTAMENTO DE INFECTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5754607,Kleiber Lima De Bessa,,50,DEPARTAMENTO DE ENGENHARIA MECANICA,445,CENTRO DE TECNOLOGIA,2,4,1
5753882,Kurios Iuri Pinheiro De Melo Queiroz,,112,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,445,CENTRO DE TECNOLOGIA,0,1,1
20835,Laercio Martins De Mendonca,,5204,DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES,445,CENTRO DE TECNOLOGIA,0,0,1
5760874,Laiane Santos Eufrasio,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5756888,Lais Guaraldo,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5760489,Laís Palmeira De Medeiros Dias,,236,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,0,1
5756820,Lannuzya Veríssimo E Oliveira,Q91724355,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,4,0
24813,Lara De Melo Barbosa Andrade,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,2,1
5757652,Laralis Nunes De Sousa Oliveira,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5760320,Larissa Jacheta Riberti,,5486,CERES - DEPARTAMENTO DE HISTÓRIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,2,0
23144,Larissa Kelly De Oliveira Marques,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
26267,Larissa Mont'Alverne Jucá Seabra,Q92375484,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,4,4,0
5759203,Larisse De Oliveira Rodrigues,,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,0,1
5756120,Laura Emmanuella Alves Dos Santos Santana De Oliveira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,1
5756413,Laura Maria De Figueiredo,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,2,1
5753049,Laurita Ricardo De Salles,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5753651,Lauro Wanderley Meller,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5752191,Lavinia Uchoa Azevedo De Araujo,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,0
5757909,Leandro De Santis Ferreira,Q85428606,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,6,12,0
5754327,Leandro Ibiapina Bevilaqua,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,4,0
5752678,Leandson Roberto Fernandes De Lucena,,4894,DEPARTAMENTO DE GEOFÍSICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,0,2
5753610,Leilianne Michelle Trindade Da Silva Barreto,,5393,DEPARTAMENTO DE TURISMO - DETUR,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,0,1
17214,Lelia Batista De Souza,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,4,4
24072,Lelia Maria Guedes Queiroz,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,5,1
5752172,Leo Gouvea Medeiros,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,0
5757820,Leonardo Capistrano Ferreira,,182,DEPARTAMENTO DE BIOQUÍMICA,440,CENTRO DE BIOCIÊNCIAS,1,1,0
5758815,Leonardo Cesar Teonacio Bezerra,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,1,2
5759393,Leonardo Dantas Machado,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,3,0
5753056,Leonardo De Melo Versieux,,183,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,1,0
5757772,Leonardo Rodrigues De Lima Teixeira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,1
5760233,Leonardo Thiago Duarte Barreto Nobre,Q92988250,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
5759431,Leonidas De Oliveira Neto,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,1
5760225,Leticia Dos Santos Carvalho,,7847,DEPARTAMENTO DE LETRAS - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1,1,0
5758474,Leticia Maria Menezes Nobrega,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
25120,Liana Figueiredo Mendes,Q51218595,8366,DEPARTAMENTO DE ECOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,1,2
